Datetime,bitcoin,ethereum,tether,binancecoin,solana,ripple,usd-coin,staked-ether,dogecoin,the-open-network,cardano,avalanche-2,tron,wrapped-bitcoin,shiba-inu,polkadot,chainlink,bitcoin-cash,near,uniswap,leo-token,litecoin,dai,wrapped-eeth,pepe,matic-network,internet-computer,kaspa,fetch-ai,ethereum-classic,ethena-usde,aptos,stellar,monero,mantle,blockstack,dogwifcoin,filecoin,render-token,hedera-hashgraph,arbitrum,injective-protocol,maker,crypto-com-chain,okb,cosmos,vechain,immutable-x,bittensor,optimism,sui,bonk,arweave,first-digital-usd,the-graph,rocket-pool-eth,renzo-restaked-eth,floki,mantle-staked-ether,bitget-token,lido-dao,thorchain,theta-token,notcoin,ondo-finance,whitebit,celestia,fantom,coredaoorg,aave,jasmycoin,jupiter-exchange-solana,based-brett,pyth-network,sei-network,algorand,ether-fi-staked-eth,mantra-dao,quant-network,gatechain-token,beam-2,elrond-erd-2,flow,msol,kucoin-shares,gala,axie-infinity,bitcoin-cash-sv,tokenize-xchange,kelp-dao-restaked-eth,eos,flare-networks,akash-network,bittorrent,dydx-chain,ethereum-name-service,helium,ordinals,popcat,neo,tezos,ronin,the-sandbox,starknet,ethena,mog-coin,fasttoken,usdd,conflux-token,ecash,cat-in-a-dogs-world,coinbase-wrapped-staked-eth,nexo,zebec-protocol,zksync,frax-ether,gnosis,worldcoin-wld,frax,mina-protocol,chiliz,decentraland,pendle,raydium,book-of-meme,oasis-network,havven,paypal-usd,wormhole,tether-gold,aioz-network,iota,layerzero,sweth,dexe,sats-ordinals,apecoin,safe,nervos-network,astar,livepeer,klay-token,staked-frax-ether,1inch,axelar,aevo-exchange,true-usd,terra-luna,zcash,illuvium
2024-04-23,66378.52010527095,3216.1582343612868,1.0003804419481488,608.2440680474339,155.26139938708025,0.5469178652165971,0.9999527984881061,3213.39056066619,0.15982953058213703,5.680990942911097,0.49988409633365055,38.231453321658215,0.11322443574434769,66248.56390887806,2.663384976006359e-05,7.243163665727658,15.228631278263059,505.732454320774,6.91932138423229,7.9482955189594025,5.768789481666665,84.59089083373917,0.998862296736132,3326.327478501813,7.680228834019514e-06,0.7274255347060377,14.517168178786864,0.12968241826504878,2.4237947557645123,28.149528055014997,0.9971013204231921,9.754853368817294,0.11727088611201798,121.58439308864303,1.1708889519878654,2.8906273228735815,3.007241932449819,6.385838575669073,8.932315775785005,0.14787111790694182,1.1746595389053487,27.965531889521955,2911.42929250889,0.1313603526689099,55.25587488047905,8.70782973472898,0.04179514780352106,2.343458239630388,499.32660692540225,2.4981869483388097,1.3180439377872364,2.4467440694381725e-05,33.73769570909413,0.9994865952324961,0.29254303389366554,3548.9036504852247,3233.315197817165,0.0001913164414120796,3280.786189887253,1.2595292226219321,2.1050994351172077,5.674762682537143,2.384036043849317,,0.8042000515704608,9.943490419395824,11.762940256492977,0.7304028416867666,2.486032360680895,,0.0201106129131288,1.1662982798036128,0.06366058677321766,0.6679751975600237,,0.19236228734232022,,,108.90049352076451,7.552513684266271,,,0.9421344833886424,183.16106141723145,9.960507491542215,,,,13.449108128924882,,0.8357662168738017,0.0319933276491088,,,,,,,,,,3.364162185333254,,,,,,,,5.468862301258772e-05,0.0069554307856251624,3429.7303460005246,1.2598112392555532,,,,,,,,,,,,0.011040982022429592,,,,,,,,,,,,,,,0.11426140721747932,,,,,,,,,23.812913749503313,
2024-04-24,64079.72006562455,3131.533308295688,0.9998258464860761,605.452120368048,147.1687454491933,0.5254368435407671,1.000485506094911,3129.4116322276345,0.1510408305856476,5.5499077031843,0.46994374067898087,36.06090573152624,0.11321414678502374,63869.649560548496,2.5637390285778412e-05,6.920704477526669,14.47988219875882,478.00262774348107,6.799685010549288,7.6138393579063575,5.7409208859615415,82.55594634925338,0.9987103516618056,3226.47096009114,7.325086316469394e-06,0.7037315006198072,13.678998022924954,0.12226212248429295,2.2619546318413737,26.481363896722577,0.9989350953949803,9.156335263223493,0.11418555838734834,118.65168492538018,1.0995917826074277,2.7162439758639865,3.0984134936636827,6.036264797200694,8.442104133356308,0.12295910750527816,1.1125646171394554,26.415937925444158,2835.367361878818,0.12434234882699896,54.346299470062604,8.393556517385528,0.039592397466871654,2.2194825138462626,449.5155276157038,2.390120474360553,1.2499066615500114,2.443593444486327e-05,32.9297237901009,0.9945860934256637,0.2672539261522731,3440.129056081751,3083.1321299191095,0.00018041739154327102,3177.3811056801646,1.2169364652412327,2.002269272415697,5.374114871962236,2.2757892832083377,,0.8353180901595392,9.884885282568051,10.98223747987539,0.7181649527667584,2.3788788494194817,90.60867681897776,0.018837181882296227,1.0766378039409223,0.05912209803255035,0.6186656280288095,0.5943981670976807,0.21299644208977464,3136.1944292882945,0.6603770820304058,108.22235356123748,7.575018850641088,0.027485228781183323,41.59127234636671,0.9306303468283265,174.21804365412396,9.885357572362736,0.04719167602157467,7.493650116502716,68.22444265693002,13.115909617681513,3128.0616597313565,0.8148849470615637,0.030647840125715798,4.970570775309012,1.2744278753367801e-06,2.193467019749001,14.643089808024053,3.709904183334938,44.31869867907,0.36831731396107903,17.849785005930364,1.005990232375572,3.197542253860267,0.4585950203428511,1.2086688832226193,0.8697030480889988,6.785672415104756e-07,1.8766347404094144,0.9798566593479561,0.24201221973887005,5.134305173255682e-05,0.006558619598851523,3342.814258703274,1.2396736328885656,0.028994296636209654,,3117.5434269561747,338.3871242188793,4.878290054042087,0.9980005455872483,0.8621795490799761,0.11643485664728809,0.46164524202453816,6.241970665247375,1.619425927162523,0.010741070070506056,0.09767141851862154,2.8250206895438,0.9990544588475663,0.5456103041280908,2317.529773122677,0.7034435877351204,0.23842584078954784,,3278.6636336851625,13.432646642484793,3.09534400946453e-07,1.2420505039927274,1.8916857117101427,0.01869260770449015,0.10918209541458034,14.140052658114959,0.19490394481521445,3388.110996866206,0.43274812362961856,1.1862966438863323,1.5000435637138054,0.9963256142506275,0.00010443720250558358,22.670570629190706,97.74961498528397
2024-04-25,64583.32826385087,3161.6208910287273,0.9999909483733233,613.2214676683697,145.54095522490204,0.526558748214239,1.00015220665336,3159.3542260323643,0.15199361295717512,5.450175001808581,0.47187623590279604,35.57238961681473,0.11710559156484913,64675.702105434335,2.5897090921040746e-05,6.858379032722739,14.607038108853779,478.9069419875148,7.0827127168163315,7.939878112664907,5.8254994157209765,84.14674428062175,1.0000146293834036,3268.7476368191674,7.881763677608433e-06,0.7190009728625149,13.775191133160732,0.11923837020912477,2.320415475971402,26.493708748906915,1.000816383655805,9.055260285974045,0.1141336871316432,119.96730578704353,1.125341850829573,2.6830432465269047,3.174604898228944,5.9968277475516585,8.716300228418339,0.1196746573983686,1.0968653613343973,26.586754894886006,2861.4312708190305,0.1279905613576975,53.29778809881688,8.327684159602901,0.03982833604267146,2.102319169126526,459.54439998464005,2.429351701007276,1.2236481478495629,2.7739773686979073e-05,35.77106569885517,1.0022556585770857,0.26773100025483293,3495.95361283992,3095.674236360161,0.00018853219595573413,3246.5495796041882,1.2010602259043637,2.0356414821025366,5.510380895580049,2.4523134808252447,,0.8155253937544577,9.872505517996725,10.74683541654354,0.7538464805495156,2.335931792918868,91.45169962061136,0.01904135193901292,1.0462538232838958,0.057818331801652974,0.6136080688912007,0.6338991641167423,0.2020275299580178,3166.269955288309,0.7233189384151965,109.73377646375417,7.595123841983835,0.027508948755137257,42.978159015657255,0.9301107392845833,172.61776692964378,10.161061409377954,0.04782232999507142,7.392092697107603,66.96517069731073,13.088957328224577,3124.9360880888003,0.8465161956851132,0.031043412658027583,4.881853984784003,1.2703958872136397e-06,2.1965534406183913,14.676335922501082,4.180008011969285,43.255033419653635,0.4236717932742461,17.709240201666773,1.0173024085692652,3.0305243051428805,0.4647386997544729,1.196097311931827,0.8713207097896978,6.607683586293768e-07,1.8757588009800568,0.9836888456030282,0.25499277009948756,5.1814633339689506e-05,0.006067314510445516,3370.506457701785,1.25094175531246,0.02785626441010724,,3156.436136411527,334.9098497763554,4.893159475743121,0.9995392695933415,0.8592205266395181,0.11982785834470483,0.4660060373575401,5.975131685324481,1.6097472032309956,0.011188378747361357,0.1019381964752712,2.9628041323674768,1.0004856984057908,0.6531726594732551,2332.7852545787036,0.6737625136601569,0.23922639132050721,,3333.805850915247,13.71356272971512,3.029055044919289e-07,1.2732848677582826,2.6078228655339326,0.017913907538944653,0.10875329597263322,14.971803947335074,0.19725615833475596,3420.281398325937,0.43259955365086555,1.101016917624706,1.5205762033104602,1.0013474403551854,0.00011035395331394983,23.35625303916864,98.12327657691677
2024-04-26,63805.51801456799,3130.8870930131966,0.9998382931244769,598.3690176405088,139.0120959351362,0.5238273134144924,1.0001543511115392,3131.5487056767315,0.14732937220676312,5.330041586145296,0.46277812993583295,34.339854150816265,0.11997300756013936,63869.998233969316,2.5167019637383697e-05,6.727570381066369,14.469935731311498,480.80901953588807,6.938830836133533,7.680118687318368,5.753508943646473,87.58412873165798,0.9997341100245387,3249.644419251248,7.30439259501698e-06,0.7023224437660887,13.075658248379847,0.11872263326220307,2.143999979344217,27.13318096004692,0.9990393525386199,8.836090189973648,0.11388614260857839,120.36173107141528,1.0991725066896296,2.5827962439000456,2.831218819924811,5.980347324183722,8.100283439296451,0.11072666250680997,1.0617025151367874,25.467977155345288,2883.156414502041,0.124257640961747,52.46932262281378,8.26694859551039,0.03941344418220139,2.0368508851452534,426.4406017496776,2.3220658714409574,1.1657494769325456,2.5322688528178685e-05,31.048313073246653,1.0027594556367465,0.25788821852646,3458.1165387383635,3073.5241706485117,0.0001815018063466945,3218.1829130216274,1.1769731007699447,1.9373061093128363,5.331508883968862,2.3553622011017668,,0.7705529652874602,10.000225239787413,10.421619973299583,0.7204712872633007,2.285061056956494,89.55749736219133,0.018174283976330235,0.9913214082149158,0.04377466663488681,0.5788174956717721,0.5812954867907167,0.19738169072015416,3126.4633963823403,0.691249580617127,106.61911385886016,7.577206793383153,0.026423504964031983,41.91781682252157,0.9022961565117115,165.78707311595957,10.079943036395752,0.04582466533645889,7.261945200606124,65.32331356968501,12.51237329151163,3100.347161752868,0.8325847266934713,0.031582426124526795,4.591269796344179,1.3377884366040407e-06,2.116590222557472,14.543662157533912,4.034442415648556,42.22199254937854,0.4595538012260048,18.32885926941527,0.997660985490873,2.803372740413431,0.45556828790755494,1.154074582287764,0.8200688780478029,6.271185288816177e-07,1.9441831742560733,0.9837629832050496,0.24015332417714427,5.204778515128064e-05,0.0051700840010616405,3338.6824306712424,1.2358083884023636,0.028360617304519255,,3122.7433370829244,328.648954258796,4.615718413412668,0.9985248959662796,0.8265677274638794,0.11690529650019228,0.45281933092664084,5.378858268695985,1.5857198842643354,0.010330117259165415,0.09783404561898632,2.8796613933197928,0.9993985617047043,0.5859046685733236,2341.395621580394,0.6329020191965228,0.2300255873090838,,3306.719220300572,12.392480521766519,2.869906222769686e-07,1.366023672451567,2.286841044398358,0.017220451931599254,0.10357371617770636,13.931793761928207,0.1894744531247399,3384.259334824705,0.4274920513254076,1.0524722032913214,1.462544349907324,1.000713409975135,0.00010658681642796913,22.841149288798754,96.04487690269819
2024-04-27,63236.31119047438,3244.3235608540426,0.9995532599034964,593.9842438748638,140.4702379704195,0.5170131896519354,1.000039310780744,3240.6312949758862,0.14691225292191099,5.3887010882437565,0.46436023279729705,34.17886232317369,0.11984853057203629,63323.500767125464,2.4623163768818322e-05,6.742135335255396,14.164575609203007,473.7736730843911,7.216781198330485,7.970185251162424,5.868195557424034,83.51032585697598,0.9999262253032453,3361.8701249125725,7.077927527978214e-06,0.7290952894907388,13.196750477569354,0.10917577262855803,2.1663487802455674,27.557746496123634,0.999212201671219,8.917675114549025,0.11380328063913503,122.72692530660962,1.084918802118593,2.52203885763511,2.7287998213595124,5.91362437312354,8.06914697870314,0.10675929807724562,1.1043068636808906,25.77252498704659,2989.2854014682143,0.12680175046968098,52.67541023421812,8.347720101370232,0.03914795954111816,2.122111958797969,419.81648054461965,2.571461791351086,1.2037114387106387,2.485812987856538e-05,33.27990462528164,1.0007874925677063,0.26486579364965845,3587.2323353485453,3189.240708260766,0.00017305689140856818,3320.4928101015194,1.159420733462016,2.029599784064806,5.113107427210896,2.3130088356939593,,0.7867296806273275,10.081979884926382,10.246905596924753,0.7142178467585488,2.243380232797663,91.48333537731935,0.018330280739190304,1.004210811497171,0.04729647712431003,0.576874661693289,0.5851668552743077,0.1971418740689771,3249.2769933678605,0.748015988559765,103.46736420641905,7.834499523091591,0.026494811583586932,41.27167710148723,0.9045868593606424,166.49327381181857,10.028615727920078,0.04523020934183858,7.404626575526134,66.49949757615185,13.289948328372711,3214.1321783008634,0.808241019202066,0.030913968427578084,4.4768881233901805,1.3214986328285404e-06,2.158458747377545,15.757068589042326,4.377731125789133,42.57305377986351,0.4414740121060921,17.7059460612757,1.0045220324480653,2.8260877204982795,0.45618628940764716,1.244845818443885,0.8270651400899662,6.434213134682669e-07,1.9391397778211066,0.9792186608983736,0.23750351675156892,5.133293912324005e-05,0.004939528857023671,3460.8073564503766,1.2495065079127252,0.030346212435087134,,3238.1795635177928,336.5544122600515,4.852065430637698,0.9987912293914722,0.8561730149596428,0.11300684409295482,0.4519968127770408,5.400532912923497,1.569097693165343,0.010188668761280772,0.0987438972094329,2.932529847772148,0.9995445673660358,0.6087911700257133,2343.5086978795944,0.6238552011088507,0.2345899149317431,,3427.2552077342716,12.4704080261028,2.870675983258685e-07,1.2656543193177114,2.219937560660065,0.01739396489581294,0.10315743647902288,13.930164610691978,0.1909930132872216,3506.051158487263,0.43946017605504534,1.1257985597349698,1.4972552982922076,0.9999314330049617,0.00010620129338797243,23.126829705815094,99.93062532306725
2024-04-28,63137.88072577567,3290.58294396338,0.9998146800224746,600.4887612143414,138.86611050291174,0.5131394755208942,1.0002382359698445,3288.32770505207,0.14768971420293472,5.4588122530238685,0.4633956532967422,34.157477239821354,0.12139784934302726,63167.61089767368,2.425857550477658e-05,6.772166612726231,13.862444606451085,473.3879330287118,7.087249146499528,7.8712243001620825,5.751079561533295,84.49760882826696,0.9988009135626367,3401.6712034826173,7.225414350090116e-06,0.7299158838321685,13.740787072779803,0.11731702074779073,2.1796840792208823,28.34244357940322,0.9966966882037771,9.019493441675069,0.11246047820767206,127.10595439897499,1.0824658318205158,2.483221087183571,2.660930728915166,5.962934967090928,8.039527156193692,0.10408235880406248,1.112002115103225,25.96724788905351,3094.345235042821,0.13063337728072896,51.81279150224402,8.232063737252151,0.03952172398069243,2.115944948535988,425.48571735479544,2.6669928383662937,1.2281118807940412,2.4861749191211888e-05,35.79109487612652,0.9965398667043935,0.25857734049430225,3638.902871052687,3259.811269519253,0.0001707789345711867,3365.288086045841,1.182697193495013,2.15452131439217,5.158670537425343,2.2705398213737418,,0.782300645042141,10.197679850622988,10.114619975756353,0.7108138817034504,2.1836700614790985,91.06681094929228,0.01804599670297408,1.0094312433038375,0.0451567122348989,0.5738400296295445,0.5945682048330209,0.1943368318222093,3299.834726759234,0.7731621039851737,102.85203016419116,7.973653587159677,0.026380637918130043,40.89870154807156,0.8975872774071469,164.22111469440094,10.055754494460098,0.046168099712158996,7.346091290313348,66.15620468873402,13.416154206811058,3283.5929654131724,0.795642010379446,0.03014953956064875,4.42478256424415,1.3029217387839785e-06,2.1396815494495645,16.395281639672078,5.136171820208409,42.131993299297534,0.459679564172598,18.284445861632992,1.0002642045316996,2.8458474672449596,0.45044530219173046,1.2731317750388658,0.8603515666269814,6.028497443108803e-07,1.9374336759113893,0.976953156125378,0.2360219420428693,5.042196975693578e-05,0.0045869324592071195,3508.184722549375,1.24904886453465,0.028949743100645912,,3284.5966333400675,339.4114378031142,4.727848777983021,0.9980622569947143,0.8483749454440451,0.11177840133019469,0.44845624212014984,5.526957649951003,1.5776652220664331,0.009795397536750225,0.09550503394878575,2.956733104022664,0.9983678301199607,0.6379316371161985,2340.263199400366,0.6494413419630161,0.23003892967319262,,3459.6788063485888,12.393617029075564,2.887641920594484e-07,1.2900537350935308,2.1760854792216073,0.018268462532222137,0.10456505679736561,13.605599291645209,0.19145422462905487,3556.147892668352,0.42754081035973024,1.1386477237969337,1.5346173544558255,0.9991207819872195,0.0001061302596833564,22.65367487672155,102.98168580527388
2024-04-29,63924.68905639166,3217.326431954492,0.9998241804484148,594.9312167699701,137.93360696910415,0.5151668361006225,1.0002767103519405,3215.2586331744187,0.14403567138294546,5.291945312476414,0.45691622752843863,35.09583784759658,0.1190000306726238,63856.51407580339,2.4139716094404223e-05,6.625945367357181,14.06244452103092,466.7972498380543,6.8738899187443145,7.727617009127809,5.85792472235022,83.37785803631496,0.9986225812466822,3330.5154862314484,7.369253183865095e-06,0.7082555580742507,13.53745735861445,0.11331717967691986,2.1769499070618576,27.60174302928663,0.9978974707931694,9.12809758836072,0.11217290600640997,127.25360909686806,1.0430519691419433,2.424433058253129,2.777580068486564,5.895932379017255,7.86587242026959,0.10381682792511912,1.0596305823186025,25.83899403035666,2835.0548239716904,0.13113277608614665,51.649902285302616,8.168503728208277,0.0394666845785603,2.079053781381096,408.6625946774125,2.474889167004817,1.1981286608325976,2.5432144988981755e-05,36.09149938792274,0.9989931822374469,0.2566152414672891,3544.9992301415273,3151.2782104185912,0.0001702913681307569,3287.4077710503793,1.1553280913599984,2.22824733291787,5.086987251853639,2.191242951284846,,0.791707036680354,10.456339362660353,9.818683617954044,0.7219295323883457,2.135473306367914,89.55248733864724,0.01802395094355941,0.9974433683369466,0.04090232967720814,0.5600453611822397,0.6376783064572801,0.190617900055598,3183.393478165781,0.7369026721476157,103.09352928150976,7.849327727458052,0.02592544941426333,40.20114520412161,0.8982508738147059,162.2111849822178,10.011133537834283,0.045166823885300154,7.16789263942153,65.47670985441007,13.053115110664422,3193.5304849870413,0.8021875176109697,0.030002615537552884,4.313287228589906,1.2731367969483203e-06,2.122926825341491,16.47133010754546,5.962065577200017,42.547629806836945,0.42007585568399125,18.925607660896308,0.9847416905009418,2.8233420413902603,0.44383585912060225,1.2134327355160852,0.9315169592257916,5.969149051076828e-07,1.9572325245919864,0.973795476745527,0.22702536457483885,4.9880176367724106e-05,0.00414064792361399,3423.521976884536,1.2566176211070432,0.02774693074912905,,3207.0612744505447,331.4787327921336,4.752805083557225,0.9994003041435466,0.8371573983274602,0.11359581800466104,0.4385168394993075,4.980096495673115,1.5701676317974271,0.009858412869520747,0.09551774538411237,2.9087417482826616,0.9996681981341952,0.6746246712625577,2337.0040090436114,0.6513603147210812,0.22576975803847688,,3393.394226869622,12.546620412545607,2.8846446258544156e-07,1.2364722058230775,2.0891149827829345,0.01858240412564542,0.10406957525026957,13.329589136422747,0.1888660104329624,3479.703530036727,0.42220280514114794,1.1171833688921011,1.5531570635068181,0.9991989699194688,0.00010485851895697921,22.508684063720914,100.4163605149597
2024-04-30,60460.461138279825,3006.681233037513,0.99927302064801,577.0571461014691,127.15049411698973,0.4990136168032728,1.0003389545886543,3003.270714518006,0.1331138553574712,5.1695143265629655,0.4406314773494687,32.74742851289512,0.11913289721363064,60526.65094822685,2.236367678075466e-05,6.395240006758182,13.14287289044862,432.9429888354664,6.17777196855429,7.020039689530314,5.844807111044948,79.58134888303512,0.998915992786219,3103.939539484535,6.67534508637352e-06,0.6654944369655924,12.850928101258598,0.11042184329275151,2.0268141891272573,25.30870938159413,0.9983074817634838,8.671890225827022,0.10742894374176745,118.08542188792606,0.9573082755846556,2.16611008055991,2.5238596843432886,5.617576405911009,7.3259789285949966,0.0941205918714355,1.0236112442826018,23.855631691557743,2656.483027975455,0.13656262090285592,49.97974243230641,8.373143152829693,0.03611120162932081,1.9182582113192967,387.97038157351255,2.4892497652403383,1.1479920007653952,2.253254804817361e-05,30.528701708820734,0.9960737167965654,0.23608319325066543,3323.318102982116,2941.82063600534,0.00015701464117146949,3078.7832816835703,1.1305891781260091,1.888693228205958,4.798869387438036,2.02780793340998,,0.7473815055965465,10.212206298508324,9.493249385553272,0.6467405842773488,1.926347317120896,83.2693669060333,0.016899893531927047,0.921404692638311,0.036822690600284265,0.5164106786454169,0.545882480015812,0.17802295102492016,3010.78250158727,0.6586984309277196,99.62605707464715,7.548155662641699,0.02336082053454994,38.214306861099786,0.8426304738098033,150.84416469686752,9.636485491111507,0.041168328542292104,6.756162117224476,60.54295300137789,12.307466892663374,2999.9340169864618,0.76016213722158,0.028456006096648667,4.040422677871875,1.2131550860938076e-06,2.0234599368303554,14.548219985266341,5.312549228057091,33.7568016570557,0.3914963422357376,17.010785226547966,0.9124082377636156,2.592591272846735,0.41686916482057773,1.2087925146139349,0.8171168088689157,5.339407299740762e-07,1.961707825780998,0.970822382124933,0.2172565822992062,4.668391268747795e-05,0.003745426484318153,3215.9172791784895,1.195199049623292,0.025086759776793838,,2993.8622706814817,311.2391899291224,4.516293972411901,0.9991528502205379,0.7960879739970534,0.10732850684112648,0.41541928476484913,4.206047150497957,1.4203650595903095,0.008913296309162183,0.08953124515694934,2.6450426232163933,1.0004170692753356,0.6108075830954676,2293.419171353208,0.6123250953102799,0.21357880801150841,,3164.9123249297068,11.6073991736974,2.5447805759987665e-07,1.1609420120399283,1.7805875001356115,0.016531910615271275,0.09225317538339195,12.401106516789225,0.17429365132695115,3250.135366542269,0.3915908073152579,1.0648166920037567,1.4037579947860876,0.9972051087247803,9.967884410151933e-05,21.28541631815972,91.48535852041157
2024-05-01,57820.44606293166,2964.1125324417144,0.9982468836250571,558.5066099204554,133.1445008448729,0.5138192956094784,0.9991736524719076,2963.6376056620993,0.12904124639972805,4.871550579841462,0.4481106023592383,33.0079227561687,0.12000943402065292,57821.478705628644,2.23807034763834e-05,6.862091333812397,13.274130120482903,420.37157530544226,6.1115082702728385,7.0019525486748115,5.8427382178141976,79.64725762305545,0.9984919581118649,3069.124786847214,7.010254465646158e-06,0.6880107654187005,13.08107163914409,0.10838674901072524,2.0003487832422757,25.32836230882933,0.9978846968434605,8.837765485514181,0.11015802065683747,122.26604161360947,0.9412388692396696,2.1366909964059797,2.5961987977226832,5.666020333577013,7.6140573827015245,0.10020229499127187,1.020711914858407,23.56732521159923,2684.5978782024968,0.12680591500681337,48.67851471508467,8.680576398600394,0.03519909674348425,2.0157171462202683,378.71245963853937,2.700154534103084,1.1394848232207624,2.294229365463359e-05,28.771715875913827,0.9953723213926092,0.2439201733502094,3269.2368004917103,2907.326571606648,0.0001576898737711113,3040.46693267089,1.1035473383544574,1.9201984643232917,4.806885062432621,2.016792958054551,,0.7613973453846037,9.994590214396986,9.665289931469548,0.6651473809297259,1.912097789513262,83.14020625299302,0.016473806753635606,0.94863351267361,0.034042587666880245,0.5191433102543516,0.5272071890342303,0.1800792796419188,2959.2744266046943,0.6513716891345867,101.02485305684597,7.633186758047504,0.023622672595485523,38.44930319946346,0.8520105961097202,157.93367986799066,9.468692889383574,0.04193295676571188,6.964753298290231,58.847881265531846,11.817484344661716,2957.2762739958785,0.7801750456395155,0.029730820708249204,4.05963861488151,1.1715394114095024e-06,2.041873598879868,14.385679104298188,5.0108548833903885,34.38071907926206,0.46631178878948487,16.14639486112517,0.9167931094524858,2.606769110504297,0.423009393145504,1.2689126025814974,0.7988607753018871,5.337539292781432e-07,1.9552274611776308,0.994228567785359,0.21602069165867066,4.519586067791886e-05,0.003837271137203065,3165.1916235892268,1.1956321700723953,0.024452345116520315,,2953.9223719929405,311.3569541276992,4.666202802270689,0.9978599558004296,0.7955650455287056,0.11631063553957058,0.4219808082323281,4.298930519008113,1.4832133378682006,0.00914708717237295,0.09010902746664315,2.641550063731174,0.9989045734707523,0.6754834143962807,2322.7038950761494,0.6196017350395364,0.21286095059412288,,3127.7238340536787,11.852289893878444,2.53832697317179e-07,1.1656438835996943,1.8985878889031138,0.01615197861081765,0.09373760902435523,12.326784776966184,0.17292397678370486,3204.92746762054,0.36753688266701684,1.1619462576344477,1.3734917354624103,0.9979974519417782,9.950490448850697e-05,21.904730936171582,91.62744282361612
2024-05-02,59309.25005810256,2994.44952900018,0.9996249391793253,562.4162640765614,138.68885714561029,0.5193027228378445,0.9995864459030905,2993.1656965824523,0.13304225270327108,5.209998226935892,0.4590400933760607,33.85426263293209,0.12266490351298669,59359.18926108926,2.3131935885700544e-05,7.340621224150432,13.649833071644105,432.1176495811082,6.155017394919729,7.144076768766117,5.9279796764404455,80.31751689880481,1.0000659188979262,3103.1387834541265,7.6155308344494e-06,0.722567607550719,13.54057263406898,0.10771924816199278,2.0214380099897844,25.782349440764204,0.9986090350002579,8.889771805705845,0.11069002917159754,123.65803949308076,0.9976689359624207,2.119631342501748,2.755618016859336,5.995355181139219,7.894574627740504,0.1003419890179614,1.0342248545207129,23.593588255767436,2780.5582146165984,0.1299116323752335,48.993328440286135,8.693964359340912,0.03548095892230329,2.250142980271285,412.79179226866205,2.9043145548545093,1.1331486714645562,2.558630892266072e-05,34.89962684339207,0.9988531464360488,0.25342223670817243,3309.6577746216085,2954.7845858591268,0.00016639791630066733,3070.877320755012,1.1364657353751795,1.981754661085813,4.988609779107898,2.060420854056524,,0.8089884638868721,9.890160662481716,10.210758171168418,0.6807224458192062,2.0843156610786466,85.61593977995652,0.016889087506592022,1.0248622684099835,0.03244705579503474,0.5207288568542311,0.5440402141640157,0.18319663480450854,2993.3311223960145,0.6512270363722215,102.2725335043829,7.753798222545807,0.0245791766471158,40.02899838518779,0.8789659431091796,164.7534950632939,9.765451210160338,0.043214174687007,7.298349199406535,59.331348497758675,11.497280562453392,2994.250906464198,0.8218965513979373,0.03048397450192928,4.22660220205198,1.212445638576183e-06,2.120105831225717,15.062108519299535,5.50883327957291,35.81408061644782,0.6083199322462957,16.160268401760238,0.943622926223457,2.703681827644294,0.4368646006992956,1.2920725682676288,0.8053513015460232,5.772052113547113e-07,1.9554182718901651,0.9952077095897722,0.22442989978225691,4.645595845717346e-05,0.003920318536899934,3199.5934575208403,1.2404497957487315,0.023909940222536428,,2988.8972971290937,304.7918929622724,4.6354980398395265,0.9976296276703692,0.8137720785042293,0.11887688144625772,0.432183889155919,4.575309228535399,1.5597573700434788,0.009496470932129145,0.09302021751579542,2.681381330634812,0.9986027729576162,0.7329824542991975,2310.7520564290908,0.6342821806451534,0.22042637102534562,,3159.899540860296,12.612044197236653,2.6188078914477685e-07,1.2095690645653336,1.8330249143683492,0.01569017184189211,0.09636876953172667,12.741952004896172,0.1753202373434184,3241.5792781183113,0.37190911413671246,1.2098246150670178,1.3922908965214214,0.9994918242955015,0.00010459396627746671,23.02828783170213,92.1425294073553
